A	B	C
-0.983147821900677	-1.00317204475185	-0.970002486571183
1.78590989752147	2.65486360077176	2.69030019756908
0.205487845824506	-0.331493401084462	-0.466729521762776
-0.628515776190909	-1.60623765193834	-0.550021285471645
1.86456912226955	1.56478553660458	0.778444055885048
-0.21909776984037	-0.0846405884209907	0.262073988188538
0.214936874616705	0.985173290178746	0.193738775995168
1.14937456593603	-0.367913249112369	0.16375772277517
1.99051601745106	0.271054861771916	1.00558725486351
0.428960554149435	0.440424995836352	-0.183188341804109
-0.0942833373861515	1.12577279113781	0.104151398889014
-0.72084117219751	-0.367448558034536	-0.775609622768793
0.645445348770577	0.977615855340239	0.478138433784806
-0.918009980877549	-1.15870286016138	-1.07356942809664
-0.985518859869201	-0.831010122179003	-2.05861789920755
-1.29664492110406	-1.02417057141343	-2.14897647319663
-0.893237338131186	-0.668453470607094	-1.12174616187404
1.19965358696614	0.0980602228158497	0.662984284703246
-0.674029593817148	-1.12279163690292	-1.727754541532
0.90220231206405	1.6489677108421	1.37756121454243
-3.16773648876209	-1.61581078760855	-2.24249153554311
0.667828910080496	0.746438744218058	0.704718369345429
1.0682922292622	-0.277157843063485	1.55409136299903
-1.40996996290454	0.0729749170669715	-0.798451486815608
0.151717046940642	-0.480224832383434	-0.379442111272547
0.350872873078875	0.173896325561512	0.405237565471525
0.468010445081942	0.924072364120851	1.41282435601058
1.34397988716141	-0.14233336588382	0.382395027229435
0.686634803445524	-0.588853899637679	0.807451594198142
-0.769480828452113	-0.734170907034082	-1.2280660264855
-0.47829054093721	-1.9479159572428	-0.621698846351609
0.212157349749858	1.04429486794376	0.0239831524391848
-1.18998681346458	-1.66709965960618	-0.772894223598584
-0.427884342440719	-0.362939042558995	0.229995417531681
0.766357481283313	0.680385379672794	0.57752570537409
0.145607482378836	0.126835497950823	0.00270119172795488
-1.98728740302175	-1.93343321766918	-0.991484454184043
1.07962429480333	0.230256224855747	0.621971307096108
-2.36256762203463	-1.21461682182511	-1.94848294340405
0.0542264637509911	0.662330112654868	0.633850030054418
-0.906130685789568	0.122979481974213	-0.249086876242983
0.794615531959555	0.198052746327452	0.621681894827071
-0.142289448512101	0.298659208590927	0.273397586668889
2.31996226662893	0.181851828456273	0.721220762557356
-1.2588844691817	0.542821745460179	0.0194555517082663
0.156904452291279	-1.55833261563771	-0.915983112312916
0.788271044400743	0.510249827434407	0.48850555774526
0.752998820540412	1.4057912743947	0.842352175431065
0.654890602105805	1.27249216270393	1.09242702611388
-1.1547689502916	-0.363628129627691	-0.254291101336708
-0.833988321797747	-1.63986951171428	-1.42677905420029
0.160762916020343	0.386549412235005	0.419397188314088
0.0478129991022916	0.0324750427650101	0.11371617095213
-0.119747178318794	-0.647025047126023	-0.0634672944118806
-1.13339724250117	1.06602394695474	0.143943092390036
-0.00145916949221448	0.983488263884583	0.667093507950742
-1.29937316750804	-0.499311662940344	-0.359457864337548
-0.831784829496271	-0.379365705905176	-0.971659578601566
-1.28556064346568	-1.02391181906957	-0.327915468151199
1.4397355800805	-1.19701005281536	-0.580939740700048
0.461755611313891	-0.0460783032649417	-0.515932475241798
0.662141812193545	0.953812521935059	0.581548946877636
-0.951505438752655	-0.102810815076974	0.609029210043907
-2.3064841647563	-1.51504400319118	-2.28928501021216
-1.03424043198936	-0.635276878039135	-1.20020895729987
1.13264340683405	1.20084683183776	1.15831763442235
-0.638803924468117	0.33422309037054	0.399140825802875
-1.81034428470544	-1.89821184028401	-1.35758679758089
1.57944571966478	1.09359152556175	1.50060633374349
-0.475413007431571	-1.28967095326913	-0.556352835722292
2.26121051307194	2.04669656721553	1.65267945506936
-0.0772440147535744	-0.430224072023003	-0.849296844893507
-0.67149032561297	-0.00649343255991836	0.0106551572983745
-0.657182793955285	-1.2194791881628	-1.42387957435096
1.0443112456525	0.160289086758296	1.36179223198548
-0.399620442375057	0.185131756780643	0.278771936860964
-0.587662038748425	0.0202602970763197	-0.869236710024815
2.0165567810031	1.42139515901496	1.47572385090927
0.564438998419113	-0.377088614216451	0.154710624800131
-0.822595985661626	-0.356732705460936	-1.13375392905137
-1.51823760234902	-0.105023196015815	-0.385609989271081
0.476097399711648	1.2936673920695	1.26480677276023
-0.493021766423848	1.5687626074886	0.0646420887904934
0.303446881631916	0.425115810765045	0.0797822228824256
1.31134256821287	-0.492811167664697	0.107264548951494
-0.973097539979967	-1.26208819623874	-0.920338917083754
1.23372756275286	-0.0838351980971159	-0.240232806630099
0.552495424321909	-0.926685473310916	-0.27030455216039
0.49077660191712	-1.2131787738603	-0.275250224353236
1.76456759218125	1.18410206606971	1.68668528165763
1.30907454698089	0.795623381505239	-0.0174171508185359
-1.00060653607175	0.637802115480987	0.621839895135895
1.80439083460052	-1.10171944158638	0.453727528146394
-0.232209774974872	-2.1240244117085	-1.86718474517912
0.636191246166213	0.635911803456402	1.04948851430417
-1.72171738182811	-0.743202395730131	-1.24076164156321
1.21444349914107	-0.391521855488802	-0.00959873743772349
0.0846181404283767	-0.938901478666913	-0.365019646335568
1.17011286889005	-0.383669713871514	0.77216581128918
0.288687958109546	0.376367853443297	0.637129212088005
-1.16965008402964	-0.729320577245827	-1.45094258225446
-1.25656288261633	-0.551959192909315	-0.266899573212678
1.80540513166924	0.0446676237371296	0.753917161838988
0.756066068860814	0.587085542335465	1.02056476041551
0.119179980947346	1.51645385874085	1.68123787710262
1.26292046988189	0.627887049144185	0.991412047508612
-1.59832771751669	-0.234907004506057	-0.633363497733695
1.64276831187559	0.612707935678144	1.49816026418008
0.799676888353191	0.881478346139531	0.896607726773937
-0.738674854606898	-0.822633564452687	0.0697502806633086
-0.00707686259866448	0.255900826153583	-0.739850351796274
-0.08196827212899	-0.173900406524446	0.190934217490515
1.76890401514271	0.39275469714053	1.10380542202634
-0.0312254689821768	0.423215033590249	1.254583720685
-0.01199922217079	1.5882603670806	1.16812995025295
1.18349170424525	1.67733771964621	1.37605709352472
-0.736194683882931	1.19296510409051	-0.151529143208683
-0.512323130761408	0.358443842610365	0.296211035223804
-0.374533926241101	-1.18816220943102	-0.357298663938035
2.04625031260312	0.599352403367488	1.22132863048396
0.113656720894661	-0.339568829568743	-0.721781620237363
-0.77012235234989	-1.551291404775	-0.837760652820029
-0.637030628224598	0.162066581067377	-0.69543936526677
-1.0021221137392	-1.27921284525035	-1.23588945024192
-1.31070351794439	-1.65370434291693	-1.06978339735506
-1.90247027499937	-1.17828970902728	-1.33436851567166
0.597210707007977	-0.257876287234338	-0.237893229348882
0.949710983767354	0.31019996544793	1.15702137388282
-0.522797740113924	-0.281587516704527	-0.476858879193131
-0.0838144278679648	-0.730768219661897	-0.627785562731695
0.0183260970397587	-0.0260820218106485	0.31655512336535
-1.17968125954248	1.05106879230737	-0.294787908030905
1.08949781515491	0.895904786061022	0.669538417204059
-0.156545182617464	-0.473261367772228	-0.716848479693268
1.2482008410997	0.913468032820776	0.894993247399879
-1.78247070880663	-1.99984813797464	-1.53015364084375
-0.663476656193291	-1.50834234546653	-1.20019372563962
0.548284408856618	1.00084312180721	0.912317573595191
-0.0442001390520508	-2.0347085372724	-0.878862894793558
0.269557298689367	-0.944771999665618	-0.405284762841069
-0.671445355676993	-0.580809747836676	-1.21930774972921
-0.130687273977376	-1.73016255484272	-0.260895252818822
0.756303718429665	-0.272574948537214	-0.422886387758939
0.80554737524054	0.00242753935112178	0.11704103940816
0.74485404342825	0.286006989412807	0.973808356254479
0.160110851233214	-1.45425641368892	-0.139774264331907
1.11965021413685	1.28071502804206	1.27034215962197
-0.73773823351936	0.0919610285218472	-0.639843847324832
-1.09723387105063	0.140321313344621	-0.836724004441752
1.20349808919826	-0.446795731707024	0.279500633234194
-0.862218223846817	1.2187974542357	-0.453101256136246
