A	B	C
0.0718762911377312	1.09844206071392	0.966967765694187
1.54055489318878	0.270424753761067	2.08875802958479
0.455909563201385	1.25375957661883	1.08098055933561
-1.46687959689457	-1.64756949326755	-1.86088465176931
1.10362567215332	0.562415923114139	1.45409596342958
0.53194938177342	-0.00326923189598665	0.882203962918962
1.26381814355632	1.4548275567192	2.50770889040827
0.0839382963223112	0.922439929796872	0.132021213112112
0.980184535046884	0.952516794132956	1.48983090048798
1.38878496750307	1.6184838498926	0.946061305632635
-1.0756040706569	-0.906576993062727	-0.924785536181711
0.331173625865023	-0.240180144545946	0.244564542274971
0.101349186192224	-0.490696770768887	-0.906317525235755
1.35618486932884	-0.113270901003502	-0.567108816587945
0.0182053837826328	1.24956074740596	0.142579231017593
0.0932607243766184	-0.0705869419189173	0.0433731119856983
-1.46020015872903	0.318136994604556	0.14983550715137
0.4121409393558	-0.424143187933872	1.37171354762409
-1.98521992764683	0.452353764332879	-0.296710181175186
-0.56757770391217	0.771531617214271	0.179954645962258
-0.0744092996590152	-0.652107190844443	-0.735911337797223
-1.80594104285007	-1.30850300054898	-2.10407436623392
0.191074012068879	0.350768876940576	-0.448926164124359
-0.700667225687169	0.795891477177405	-0.281085615040845
0.164742379849991	-0.228027864850642	-0.064248346921642
0.917043437446403	0.0102804173986817	2.53699168731634
0.714436658704356	1.39145773817701	-0.388157379659146
0.0694298262332481	-0.989125352664215	-1.80628538338076
1.1379660935066	-1.18480416446922	-1.27363536376746
-1.01351534355773	-1.13886081894127	-0.626111342971814
-1.76791733965594	-2.21947744688078	-1.19795087005455
0.712012513312241	0.465933058105974	1.40270803180781
-0.987755098084174	0.555106257696165	-0.211258570780167
-0.54853916035158	0.823291852851999	-0.00751510206952188
1.18256999744798	0.810226152958869	-0.375197656357978
0.294817223223974	-0.487796041679006	-0.620706003210784
-0.0174419255224498	-0.299431747489413	-0.486120511668049
-0.885420408770007	-0.589350649830718	-0.308437565007941
-0.742585442026164	0.62171318896906	0.549882063043857
1.67602583591181	0.28483765481279	1.69669447530233
-0.147886150743661	0.814347688289	0.788700036350686
-0.428495027625996	0.510445792015676	0.444771773409536
0.595249317003579	0.498661853675574	1.49920805472957
0.236646945286221	3.19008514564593	0.647853965303376
-1.35586565543464	-0.234882849297055	0.0279072052531655
1.84820502444956	2.06564382278266	1.65342005128096
-0.286363467449584	1.17202825336735	0.400588965152188
1.93665954634155	-0.974651521251454	1.01416026173072
0.436272502763479	-0.684306275070183	-0.192508483926307
0.328931524016336	-0.316329486592752	-1.19257113069877
0.735676985792945	0.488770116809686	0.116850616841669
-0.171549740479785	1.06103933252989	1.19756108288114
0.34545326215537	0.83302540647137	1.027921924879
0.0661403435558652	1.21709806463765	1.51055883244857
-0.151011579218735	0.170352048923609	-0.44353889891496
0.0380559872453525	0.912086671595145	0.698498397134912
0.0486959791388827	-0.278778814654524	1.26512853561385
0.992681567333567	-1.23320557882241	-1.08097163540425
0.885301941137181	-1.60083849282518	-0.959548279867941
-1.22087861417631	0.529041878911025	0.464489737306801
0.459392962688296	-0.525953585117644	0.379562243139104
0.165381104791003	-0.107073947281263	1.69041861988906
-1.65204839950826	0.633807531456877	-1.64374923408652
0.496951556947679	-1.01560925992946	0.10479524615275
-0.584071133523571	-0.88802447763825	0.0253727217121116
-0.355633749430243	-0.303547742315068	-0.460683322449788
-0.454981537649065	0.322086271491692	1.20956999587663
-0.751763522903708	2.02680697268877	0.79760549117849
0.742197791120939	0.689903968267388	1.49555837340809
0.0550541252465036	-0.381550256280466	0.733175165706754
0.367951820689763	-0.262632732957319	-0.693973124304624
-1.08194096378374	0.247260963978502	-0.232170057488286
-0.0133863645105085	0.607746171952267	-0.593284081355947
0.0692747156387445	1.27807209786673	2.0976331083375
0.644629277540514	0.81394012051162	-0.00901372023348335
0.196752674362521	0.263055906882784	0.606975391302409
0.365071826643408	0.201462531584386	1.19792867212963
-0.751640598479434	0.0244680631541408	-1.27668289902663
-1.54760379372762	1.47477533062768	0.0628591119557251
-0.957817503809651	0.578463752940675	0.121087398190248
-1.2677333256619	-1.3255194351367	-0.85424882920073
1.71299081019879	0.755546597968665	1.54276786067299
-0.764200894888056	-0.885383674550945	-0.816731270784004
1.15277743427812	-1.34215581465208	-0.268316376220356
-0.959519928937116	0.373702373808524	-1.50581655142957
-1.71652411280149	1.26920236470925	-0.403624209440972
1.07660407337707	-0.582169721437536	1.2345807415255
-0.712147901365315	-0.131487754956312	1.07523195655497
-1.45872416250469	-0.470256119288686	-1.02952570383595
-0.311347704917658	-0.298153703290084	-0.0766701637286998
1.83933162866789	1.24655408720989	1.49146364465098
0.177882395565194	0.0522815127354829	-0.341843420444834
-0.73814197001376	0.0493305975758213	0.20265232093638
-1.94845162969985	-0.220076078212986	-0.571604840636234
-0.914478004367272	-0.652753984812865	-1.17156610551265
